MAE,RMSE,MASE,sMAPE,dataset,run_name,version,timestamp,fold,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,test_imputed,train_imputed
182.27350748643423,243.40819538126493,2.2376174931708177,77.86271773208297,washington,washington_v5,v5,2026-03-16T08:16:10.790564,12,ARIMA,48,clean_only,False,42,0,0,2
251.61341820779364,336.3554147963671,3.0355825993782166,98.80961113278242,washington,washington_v5,v5,2026-03-16T08:16:10.840662,13,ARIMA,48,clean_only,False,42,0,0,2
251.3032161151617,337.1419871564676,3.031858140961188,105.37340337388852,washington,washington_v5,v5,2026-03-16T08:16:10.877922,14,ARIMA,48,clean_only,False,42,0,0,2
237.57615190554267,310.5569331163464,2.903147666340673,95.0763184759428,washington,washington_v5,v5,2026-03-16T08:16:10.927937,15,ARIMA,48,clean_only,False,42,0,0,2
229.20583743101105,276.32564209393786,2.8001745222737897,84.75064218127608,washington,washington_v5,v5,2026-03-16T08:16:10.977921,16,ARIMA,48,clean_only,False,42,0,0,2
169.56320637570727,237.5011003525007,2.0492542326274954,95.20471695611477,washington,washington_v5,v5,2026-03-16T08:16:11.021695,17,ARIMA,48,clean_only,False,42,0,0,2
263.1389459291877,352.7859998259613,3.1563217287236647,118.77012049748676,washington,washington_v5,v5,2026-03-16T08:16:11.058966,18,ARIMA,48,clean_only,False,42,0,0,2
258.34916390216137,328.468101370349,3.095558791933878,99.24962509340952,washington,washington_v5,v5,2026-03-16T08:16:11.102564,19,ARIMA,48,clean_only,False,42,0,0,1
199.46579665639348,264.0273742796934,2.4328084393443845,89.73186417969016,washington,washington_v5,v5,2026-03-16T08:16:11.511876,0,ARIMA,168,clean_only,False,42,0,0,4
208.4677918940125,274.9806739641059,2.5495668990104217,96.26477793395328,washington,washington_v5,v5,2026-03-16T08:16:11.550263,1,ARIMA,168,clean_only,False,42,0,0,3
204.62726948534493,261.6117540914042,2.4720667689551346,92.77675984516505,washington,washington_v5,v5,2026-03-16T08:16:11.588537,2,ARIMA,168,clean_only,False,42,0,0,3
236.8100842063008,322.9104672153293,2.899285207543256,108.9829668946798,washington,washington_v5,v5,2026-03-16T08:16:11.626799,3,ARIMA,168,clean_only,False,42,0,0,2
245.11885685450216,322.30298662398104,2.957246680507507,100.92401697829744,washington,washington_v5,v5,2026-03-16T08:16:11.665074,4,ARIMA,168,clean_only,False,42,0,0,2
242.2690293749632,326.8289345705451,2.9193531315172945,107.67766050512512,washington,washington_v5,v5,2026-03-16T08:16:11.704062,5,ARIMA,168,clean_only,False,42,0,0,2
242.6419276454078,322.9327007157139,2.859990127542849,104.54376789957762,washington,washington_v5,v5,2026-03-16T08:16:11.742373,6,ARIMA,168,clean_only,False,42,0,0,1
205.6851471139813,285.18363762226414,2.410250274243175,100.60387646667591,washington,washington_v5,v5,2026-03-16T08:16:11.780661,7,ARIMA,168,clean_only,False,42,0,0,0
236.9705157086593,316.07143982346986,2.75583310951906,114.78218775097643,washington,washington_v5,v5,2026-03-16T08:16:11.818912,8,ARIMA,168,clean_only,False,42,0,0,0
232.23239593174392,311.51971877239595,2.723176629136846,106.14986968647872,washington,washington_v5,v5,2026-03-16T08:16:11.857192,9,ARIMA,168,clean_only,False,42,0,0,0
198.1670102875196,265.1003316519857,2.304504466268691,89.36260100593036,washington,washington_v5,v5,2026-03-16T08:16:11.895549,10,ARIMA,168,clean_only,False,42,0,23,0
205.96443745101416,276.9764685587948,2.4146417837025163,147.22808863352373,washington,washington_v5,v5,2026-03-16T08:16:11.933838,11,ARIMA,168,clean_only,False,42,0,13,23
206.6116845944384,272.9450019729567,2.4137446878356448,117.45816556614275,washington,washington_v5,v5,2026-03-16T08:16:11.972080,12,ARIMA,168,clean_only,False,42,0,1,36
170.96295028642294,229.672310032412,2.0105214119093344,106.84291991661895,washington,washington_v5,v5,2026-03-16T08:16:12.010465,13,ARIMA,168,clean_only,False,42,0,0,37
118.9305747207722,162.176601790614,1.4154925591964047,91.26674957815813,washington,washington_v5,v5,2026-03-16T08:16:12.048721,14,ARIMA,168,clean_only,False,42,0,0,37
164.2589941960804,223.4494034091948,1.9553155877571504,99.9257166122961,washington,washington_v5,v5,2026-03-16T08:16:12.086921,15,ARIMA,168,clean_only,False,42,0,1,37
151.62739054740928,206.4496322183637,1.8178965083678813,86.57283985914577,washington,washington_v5,v5,2026-03-16T08:16:12.125082,16,ARIMA,168,clean_only,False,42,0,0,38
146.51929089668153,193.6991644560308,1.760214758272692,87.87239716346346,washington,washington_v5,v5,2026-03-16T08:16:12.169757,17,ARIMA,168,clean_only,False,42,0,0,38
110.1790886673148,161.83102862072465,1.3319397369464518,99.81823912511328,washington,washington_v5,v5,2026-03-16T08:16:12.208015,18,ARIMA,168,clean_only,False,42,0,1,38
64.31884931875418,94.27455105262442,0.800007191722057,114.23693771281036,washington,washington_v5,v5,2026-03-16T08:16:12.246205,19,ARIMA,168,clean_only,False,42,0,1,39
49.691720904018666,52.715674129419405,0.6060710157195137,116.174579032783,washington,washington_v5,v5,2026-03-16T08:16:53.339992,0,SARIMAX,6,clean_only,True,42,9,0,4
89.1546955474156,94.62263914553584,1.0880376915303054,36.59327528314208,washington,washington_v5,v5,2026-03-16T08:17:52.753589,1,SARIMAX,6,clean_only,True,42,9,0,4
140.56804508011143,166.02297201939743,1.7156625929664588,40.335405988441,washington,washington_v5,v5,2026-03-16T08:18:20.039629,2,SARIMAX,6,clean_only,True,42,9,0,4
119.48053822945488,134.0099091184646,1.4585605554250003,34.92673892839917,washington,washington_v5,v5,2026-03-16T08:19:46.411006,3,SARIMAX,6,clean_only,True,42,9,0,4
64.14838711202032,64.63230313778575,0.7836586394023434,121.78213622434042,washington,washington_v5,v5,2026-03-16T08:20:29.198142,4,SARIMAX,6,clean_only,True,42,9,0,4
88.16522483759043,105.16740850250208,1.0805121187109663,25.490012564603216,washington,washington_v5,v5,2026-03-16T08:21:39.029617,5,SARIMAX,6,clean_only,True,42,9,0,4
103.05253154022915,146.08280495733823,1.26511535797202,24.73795200032556,washington,washington_v5,v5,2026-03-16T08:22:03.137994,6,SARIMAX,6,clean_only,True,42,9,0,4
181.8669916378486,201.151819123221,2.2339740269964388,46.77674908018201,washington,washington_v5,v5,2026-03-16T08:22:41.371640,7,SARIMAX,6,clean_only,True,42,9,0,4
28.44957430621262,33.09419037013328,0.3494167169112235,140.74341728742652,washington,washington_v5,v5,2026-03-16T08:23:01.269900,8,SARIMAX,6,clean_only,True,42,9,0,4
88.54318896959269,95.68231856380778,1.087766634840059,27.87499380575353,washington,washington_v5,v5,2026-03-16T08:23:39.919694,9,SARIMAX,6,clean_only,True,42,9,0,4
69.5702013674969,99.57362557969834,0.8546857340165254,15.503224606770203,washington,washington_v5,v5,2026-03-16T08:24:30.199954,10,SARIMAX,6,clean_only,True,42,9,0,4
153.03602445984882,162.37865666683962,1.8797931005788868,34.79379159026297,washington,washington_v5,v5,2026-03-16T08:25:54.889444,11,SARIMAX,6,clean_only,True,42,9,0,4
95.31693382951032,95.56835424079686,1.170104111935769,127.41748556607122,washington,washington_v5,v5,2026-03-16T08:27:22.645168,12,SARIMAX,6,clean_only,True,42,9,0,4
56.39822597095608,66.68203666198497,0.6946085909139206,16.935016266790406,washington,washington_v5,v5,2026-03-16T08:28:27.228877,13,SARIMAX,6,clean_only,True,42,9,0,4
38.42739212483215,48.98768148340477,0.4744295092241722,8.164157779669706,washington,washington_v5,v5,2026-03-16T08:29:09.171834,14,SARIMAX,6,clean_only,True,42,9,0,4
94.26276800915764,94.69734102648918,1.1634415770477633,29.463233274655813,washington,washington_v5,v5,2026-03-16T08:30:08.220941,15,SARIMAX,6,clean_only,True,42,9,0,4
76.39965586849222,81.87596083904936,0.9410315937267474,193.3610631186129,washington,washington_v5,v5,2026-03-16T08:30:55.421513,16,SARIMAX,6,clean_only,True,42,9,0,3
202.74836877015352,230.60571227288,2.5060751030004766,85.42451211454284,washington,washington_v5,v5,2026-03-16T08:31:19.037082,17,SARIMAX,6,clean_only,True,42,9,0,3
80.03166485441669,127.02607554588064,0.9889207358353608,11.197984521949406,washington,washington_v5,v5,2026-03-16T08:32:42.158039,18,SARIMAX,6,clean_only,True,42,9,0,3
144.36668555206015,163.24638256548334,1.7790953631754938,78.5246954412346,washington,washington_v5,v5,2026-03-16T08:33:02.834310,19,SARIMAX,6,clean_only,True,42,9,0,3
78.30462054404735,93.71631645799542,0.9550516674664782,49.51460565245703,washington,washington_v5,v5,2026-03-16T08:33:46.581558,0,SARIMAX,24,clean_only,True,42,9,0,4
64.38070099526567,94.42360188539804,0.7864966652647928,42.613846971660976,washington,washington_v5,v5,2026-03-16T08:34:30.458925,1,SARIMAX,24,clean_only,True,42,9,0,4
81.54467817974556,100.70909092539289,1.0015290009076467,57.34281581149371,washington,washington_v5,v5,2026-03-16T08:34:51.324447,2,SARIMAX,24,clean_only,True,42,9,0,4
92.5415939596425,97.1566679242234,1.1360342309263751,51.02948549910732,washington,washington_v5,v5,2026-03-16T08:36:18.604141,3,SARIMAX,24,clean_only,True,42,9,0,4
199.62457958617776,241.173257693276,2.458820450688506,108.46833792323676,washington,washington_v5,v5,2026-03-16T08:37:10.188813,4,SARIMAX,24,clean_only,True,42,9,0,3
185.85957724010945,217.91052061265663,2.288263283914028,79.53111672634245,washington,washington_v5,v5,2026-03-16T08:38:11.772229,5,SARIMAX,24,clean_only,True,42,9,0,3
89.38361099475593,117.15408132531844,1.0958398736990231,74.57427356174705,washington,washington_v5,v5,2026-03-16T08:38:35.172763,6,SARIMAX,24,clean_only,True,42,9,0,3
57.4560674578994,93.37311926665636,0.7026893046981879,55.52955547456779,washington,washington_v5,v5,2026-03-16T08:39:52.911600,7,SARIMAX,24,clean_only,True,42,9,0,3
61.5146058580216,93.22575453994526,0.7538854128785836,28.2641522907068,washington,washington_v5,v5,2026-03-16T08:40:41.720845,8,SARIMAX,24,clean_only,True,42,9,0,3
78.44462437466717,115.94586018003262,0.965816765398101,54.03283551264777,washington,washington_v5,v5,2026-03-16T08:41:49.229675,9,SARIMAX,24,clean_only,True,42,9,0,3
43.99089356707392,55.75150526634929,0.5413691119425933,31.835495674434,washington,washington_v5,v5,2026-03-16T08:42:29.590346,10,SARIMAX,24,clean_only,True,42,9,0,3
120.68241033768672,165.4011061547829,1.485191791848562,52.22451094456949,washington,washington_v5,v5,2026-03-16T08:43:06.738755,11,SARIMAX,24,clean_only,True,42,9,0,3
157.95461306530925,202.60523087013453,1.926143092358328,66.91353474300982,washington,washington_v5,v5,2026-03-16T08:44:11.105717,12,SARIMAX,24,clean_only,True,42,9,0,3
55.97334224615145,90.75374961461236,0.682248253026484,27.28109131701808,washington,washington_v5,v5,2026-03-16T08:44:33.656875,13,SARIMAX,24,clean_only,True,42,9,0,3
64.53682699142969,87.80792172846762,0.7796582820098964,39.43571007423285,washington,washington_v5,v5,2026-03-16T08:45:12.973487,14,SARIMAX,24,clean_only,True,42,9,0,3
117.44459223983358,151.19438948189926,1.4233970956708932,73.78845995226116,washington,washington_v5,v5,2026-03-16T08:45:51.792254,15,SARIMAX,24,clean_only,True,42,9,0,2
68.0439606342466,86.37685251612412,0.8299336463542293,37.56597565108173,washington,washington_v5,v5,2026-03-16T08:46:13.461705,16,SARIMAX,24,clean_only,True,42,9,0,2
58.46128959464167,82.77927762374854,0.7131305007230957,38.98654027159627,washington,washington_v5,v5,2026-03-16T08:46:33.351477,17,SARIMAX,24,clean_only,True,42,9,0,2
114.24151478776577,149.99292488789797,1.388349374502436,55.47509910103866,washington,washington_v5,v5,2026-03-16T08:47:12.064261,18,SARIMAX,24,clean_only,True,42,9,0,2
121.911460939093,158.6041646649562,1.4712287289291024,57.7278890091551,washington,washington_v5,v5,2026-03-16T08:47:31.752489,19,SARIMAX,24,clean_only,True,42,9,0,2
77.30690451729284,97.368492091906,0.942882904647764,45.90067525016847,washington,washington_v5,v5,2026-03-16T08:48:15.095485,0,SARIMAX,48,clean_only,True,42,9,0,4
58.77296004793439,78.4244994511491,0.7218475229915542,47.39529483630574,washington,washington_v5,v5,2026-03-16T08:48:35.772310,1,SARIMAX,48,clean_only,True,42,9,0,4
170.43211018570267,203.8901747848501,2.099250296969036,118.40888276673736,washington,washington_v5,v5,2026-03-16T08:49:24.400065,2,SARIMAX,48,clean_only,True,42,9,0,3
94.89766869125464,126.89845950697335,1.1634420238298204,73.23037346145571,washington,washington_v5,v5,2026-03-16T08:49:48.772783,3,SARIMAX,48,clean_only,True,42,9,0,3
69.70609449310511,103.06944320531844,0.8542752911134105,38.08561477354043,washington,washington_v5,v5,2026-03-16T08:50:38.435018,4,SARIMAX,48,clean_only,True,42,9,0,3
85.57091284055487,123.47521444798394,1.0530690635318598,43.73646446027688,washington,washington_v5,v5,2026-03-16T08:51:19.216533,5,SARIMAX,48,clean_only,True,42,9,0,3
117.52197182835172,155.67225955102677,1.433096063765578,59.81349159100973,washington,washington_v5,v5,2026-03-16T08:52:22.247786,6,SARIMAX,48,clean_only,True,42,9,0,3
99.28118775900752,139.90702159579598,1.1993989152018425,50.32721113934282,washington,washington_v5,v5,2026-03-16T08:53:01.474944,7,SARIMAX,48,clean_only,True,42,9,0,3
67.47982823894347,86.66644478423993,0.8230529114367379,38.83119644700794,washington,washington_v5,v5,2026-03-16T08:53:23.104012,8,SARIMAX,48,clean_only,True,42,9,0,2
121.17332365584276,153.7490238136662,1.472589963609153,59.62861905243445,washington,washington_v5,v5,2026-03-16T08:54:01.745427,9,SARIMAX,48,clean_only,True,42,9,0,2
97.16494737194284,132.63401030544662,1.176695621019772,48.70050913909752,washington,washington_v5,v5,2026-03-16T08:54:19.424006,10,SARIMAX,48,clean_only,True,42,9,0,2
99.92635196474323,129.0923546468062,1.2183987603430153,72.45390737002114,washington,washington_v5,v5,2026-03-16T08:55:23.339913,11,SARIMAX,48,clean_only,True,42,9,0,2
123.75547614159092,164.2767805670407,1.5192411783194402,59.11360781486918,washington,washington_v5,v5,2026-03-16T08:55:47.874923,12,SARIMAX,48,clean_only,True,42,9,0,2
162.14427259790224,203.5921869954739,1.9561847535513688,90.87295456554033,washington,washington_v5,v5,2026-03-16T08:56:24.888617,13,SARIMAX,48,clean_only,True,42,9,0,2
86.58749619027314,127.3623687093486,1.0446384622058444,55.944338090167,washington,washington_v5,v5,2026-03-16T08:57:46.064232,14,SARIMAX,48,clean_only,True,42,9,0,2
66.14956786337684,85.49255360679734,0.8083385560027084,27.706116096507767,washington,washington_v5,v5,2026-03-16T08:58:06.621717,15,SARIMAX,48,clean_only,True,42,9,0,2
144.12097648959335,181.65747744826243,1.7607050981537429,54.3388139810539,washington,washington_v5,v5,2026-03-16T08:58:52.141339,16,SARIMAX,48,clean_only,True,42,9,0,2
107.88460302636037,148.81754189164295,1.3038381622558175,67.77095460111337,washington,washington_v5,v5,2026-03-16T09:00:16.069217,17,SARIMAX,48,clean_only,True,42,9,0,2
316.0624556236574,337.28015189790364,3.7911332083361295,157.0206806272017,washington,washington_v5,v5,2026-03-16T09:00:35.564088,18,SARIMAX,48,clean_only,True,42,9,0,2
93.6466566138375,134.23284827991083,1.122081166579507,35.3469632795267,washington,washington_v5,v5,2026-03-16T09:01:06.520649,19,SARIMAX,48,clean_only,True,42,9,0,1
90.69286730736157,122.4903801342347,1.1061464003964987,64.65292024026257,washington,washington_v5,v5,2026-03-16T09:01:47.975988,0,SARIMAX,168,clean_only,True,42,9,0,4
80.57441024480133,117.74790244541748,0.9854272806413888,47.63241504686979,washington,washington_v5,v5,2026-03-16T09:03:06.381199,1,SARIMAX,168,clean_only,True,42,9,0,3
133.38340225081316,174.4169131280609,1.6113818899295125,64.68243258933049,washington,washington_v5,v5,2026-03-16T09:03:46.159344,2,SARIMAX,168,clean_only,True,42,9,0,3
250.33123583737185,319.938194751175,3.0648257715961047,122.92746407916115,washington,washington_v5,v5,2026-03-16T09:04:07.083375,3,SARIMAX,168,clean_only,True,42,9,0,2
93.36497018988136,135.84284078595613,1.1264055801859365,53.86556793558458,washington,washington_v5,v5,2026-03-16T09:05:26.161055,4,SARIMAX,168,clean_only,True,42,9,0,2
155.45673332610022,192.49294542009224,1.8732609051262417,94.27289366606163,washington,washington_v5,v5,2026-03-16T09:06:42.359560,5,SARIMAX,168,clean_only,True,42,9,0,2
95.7249231158017,134.52652917885865,1.1282977254906938,57.07598158637113,washington,washington_v5,v5,2026-03-16T09:08:01.968857,6,SARIMAX,168,clean_only,True,42,9,0,1
101.95794890526432,137.06854710944526,1.1947589690275726,66.4082498331701,washington,washington_v5,v5,2026-03-16T09:09:23.012136,7,SARIMAX,168,clean_only,True,42,9,0,0
276.78465663797465,339.4225224103163,3.2188490567644146,163.18807934958036,washington,washington_v5,v5,2026-03-16T09:10:14.993971,8,SARIMAX,168,clean_only,True,42,9,0,0
165.00123108572475,207.5579003081112,1.9348183291512733,83.42790739288934,washington,washington_v5,v5,2026-03-16T09:10:42.335755,9,SARIMAX,168,clean_only,True,42,9,0,0
155.56029220408223,178.66574325318783,1.809026576311766,72.03981139223757,washington,washington_v5,v5,2026-03-16T09:11:52.486831,10,SARIMAX,168,clean_only,True,42,9,23,0
127.33902592826358,157.88114928838905,1.4928700143950473,97.28912392768598,washington,washington_v5,v5,2026-03-16T09:12:18.668923,11,SARIMAX,168,clean_only,True,42,9,13,23
107.91403834418584,145.79367575126693,1.2607076763710887,61.86051328762895,washington,washington_v5,v5,2026-03-16T09:13:12.405919,12,SARIMAX,168,clean_only,True,42,9,1,36
518.776531098502,539.6421753491455,6.100803256039844,193.6879978664016,washington,washington_v5,v5,2026-03-16T09:13:51.760582,13,SARIMAX,168,clean_only,True,42,9,0,37
145.1216655102964,181.9607511836364,1.727214706481495,107.78919396108702,washington,washington_v5,v5,2026-03-16T09:14:40.063489,14,SARIMAX,168,clean_only,True,42,9,0,37
90.31388549202931,113.82065653436013,1.0750835834455217,76.479259896229,washington,washington_v5,v5,2026-03-16T09:15:56.400771,15,SARIMAX,168,clean_only,True,42,9,1,37
88.36906690185572,113.42887192157976,1.0594775626530497,73.07899877517904,washington,washington_v5,v5,2026-03-16T09:17:00.962469,16,SARIMAX,168,clean_only,True,42,9,0,38
415.36873341253903,446.6289722051579,4.990047182205862,189.6175738373236,washington,washington_v5,v5,2026-03-16T09:17:29.177228,17,SARIMAX,168,clean_only,True,42,9,0,38
130.67951487019067,295.5031920521342,1.5797665488598898,97.69392025796408,washington,washington_v5,v5,2026-03-16T09:18:44.082855,18,SARIMAX,168,clean_only,True,42,9,1,38
131.7956447278353,158.1104863403956,1.63929337568497,182.2327781914248,washington,washington_v5,v5,2026-03-16T09:19:11.108897,19,SARIMAX,168,clean_only,True,42,9,1,39
4.566421588261922,5.732016283252218,0.0556949069151195,33.516888101149064,washington,washington_v5,v5,2026-03-16T09:19:13.238854,0,XGBoost,6,clean_only,True,42,13,0,4
88.70586649576823,118.55153374345844,1.0825602130615868,37.24989005225729,washington,washington_v5,v5,2026-03-16T09:19:14.928918,1,XGBoost,6,clean_only,True,42,13,0,4
65.76662190755208,92.78989999671307,0.8026954704267989,14.874426202082738,washington,washington_v5,v5,2026-03-16T09:19:16.631084,2,XGBoost,6,clean_only,True,42,13,0,4
22.320533752441406,25.55818894793992,0.2724782679236173,8.835135625834278,washington,washington_v5,v5,2026-03-16T09:19:18.329705,3,XGBoost,6,clean_only,True,42,13,0,4
6.0490381717681885,7.04464871924197,0.0738971194256641,32.91745462518951,washington,washington_v5,v5,2026-03-16T09:19:20.034344,4,XGBoost,6,clean_only,True,42,13,0,4
22.288258870442707,26.718582722237432,0.2731545669944522,7.289113261083911,washington,washington_v5,v5,2026-03-16T09:19:21.737040,5,XGBoost,6,clean_only,True,42,13,0,4
6.401357014973958,8.26475673477471,0.0785856975123803,2.017310949705919,washington,washington_v5,v5,2026-03-16T09:19:23.443233,6,XGBoost,6,clean_only,True,42,13,0,4
23.85301971435547,28.34379479869636,0.2929999887687948,6.429913434077972,washington,washington_v5,v5,2026-03-16T09:19:25.135779,7,XGBoost,6,clean_only,True,42,13,0,4
3.366627216339112,4.835999761350115,0.0413488024929884,26.60786229033433,washington,washington_v5,v5,2026-03-16T09:19:26.835089,8,XGBoost,6,clean_only,True,42,13,0,4
12.094879150390623,14.248688088660945,0.1485874424145232,4.015799450768619,washington,washington_v5,v5,2026-03-16T09:19:28.530377,9,XGBoost,6,clean_only,True,42,13,0,4
27.986256917317707,35.741653403211444,0.343817526262442,6.668537715654437,washington,washington_v5,v5,2026-03-16T09:19:30.226602,10,XGBoost,6,clean_only,True,42,13,0,4
29.248448689778645,36.595418750994845,0.3592685594371705,8.2616615380922,washington,washington_v5,v5,2026-03-16T09:19:31.930315,11,XGBoost,6,clean_only,True,42,13,0,4
16.040552934010822,20.08578853353708,0.1969127225533818,42.32906047867721,washington,washington_v5,v5,2026-03-16T09:19:33.632495,12,XGBoost,6,clean_only,True,42,13,0,4
114.47984949747722,158.72851822147442,1.4099501460991135,38.50389651707913,washington,washington_v5,v5,2026-03-16T09:19:35.326208,13,XGBoost,6,clean_only,True,42,13,0,4
15.673975626627604,16.206081156691315,0.193512912351063,3.5679341682830543,washington,washington_v5,v5,2026-03-16T09:19:37.024688,14,XGBoost,6,clean_only,True,42,13,0,4
32.27680206298828,38.416300142687824,0.3983775809614819,11.635196348831906,washington,washington_v5,v5,2026-03-16T09:19:38.727808,15,XGBoost,6,clean_only,True,42,13,0,4
8.588237603505453,10.512138555192664,0.1057832372077963,28.63115743265442,washington,washington_v5,v5,2026-03-16T09:19:40.435823,16,XGBoost,6,clean_only,True,42,13,0,3
27.07466761271159,36.09957792617133,0.3346569485999149,15.736356904431853,washington,washington_v5,v5,2026-03-16T09:19:42.142948,17,XGBoost,6,clean_only,True,42,13,0,3
30.41412353515625,34.57872139293515,0.375815715953014,4.906852025285093,washington,washington_v5,v5,2026-03-16T09:19:43.852244,18,XGBoost,6,clean_only,True,42,13,0,3
38.6127446492513,45.42738760497891,0.4758421563968783,13.331453192911503,washington,washington_v5,v5,2026-03-16T09:19:45.556979,19,XGBoost,6,clean_only,True,42,13,0,3
40.11847370862961,66.28064112219013,0.4893097616134155,22.36066486717054,washington,washington_v5,v5,2026-03-16T09:19:47.526062,0,XGBoost,24,clean_only,True,42,13,0,4
14.5040140748024,19.7077384812298,0.1771859971457061,12.431437463343126,washington,washington_v5,v5,2026-03-16T09:19:49.266627,1,XGBoost,24,clean_only,True,42,13,0,4
15.860815485318502,23.38007987739271,0.1948020035296083,10.857167139102229,washington,washington_v5,v5,2026-03-16T09:19:51.009624,2,XGBoost,24,clean_only,True,42,13,0,4
61.860194404919945,106.2523780017942,0.75939148407576,28.934074622151734,washington,washington_v5,v5,2026-03-16T09:19:52.758051,3,XGBoost,24,clean_only,True,42,13,0,4
34.05071190992991,42.31147124162634,0.4194102097958057,18.410906186718435,washington,washington_v5,v5,2026-03-16T09:19:54.506899,4,XGBoost,24,clean_only,True,42,13,0,3
94.3756980895996,145.66712144397735,1.1619333694770806,37.89585874379211,washington,washington_v5,v5,2026-03-16T09:19:56.243543,5,XGBoost,24,clean_only,True,42,13,0,3
37.42651615540186,62.14290578653063,0.458847749383679,19.57763800673794,washington,washington_v5,v5,2026-03-16T09:19:57.978836,6,XGBoost,24,clean_only,True,42,13,0,3
44.50584522883097,69.13539361277621,0.5443077262774394,21.62295054346935,washington,washington_v5,v5,2026-03-16T09:19:59.708735,7,XGBoost,24,clean_only,True,42,13,0,3
27.14187077681224,35.51807971336304,0.332634179662975,12.2318261695578,washington,washington_v5,v5,2026-03-16T09:20:01.449033,8,XGBoost,24,clean_only,True,42,13,0,3
29.034352978070576,43.31357479554772,0.3574733782237684,11.96815852424843,washington,washington_v5,v5,2026-03-16T09:20:03.180192,9,XGBoost,24,clean_only,True,42,13,0,3
43.0567794640859,55.69060198604505,0.5298735390777998,16.030154972171353,washington,washington_v5,v5,2026-03-16T09:20:04.908761,10,XGBoost,24,clean_only,True,42,13,0,3
37.61741328239441,64.86020453437283,0.4629429697439548,18.56205485594177,washington,washington_v5,v5,2026-03-16T09:20:06.633895,11,XGBoost,24,clean_only,True,42,13,0,3
69.33824555079143,102.32009805734523,0.8455301185074064,30.77804517250428,washington,washington_v5,v5,2026-03-16T09:20:08.357119,12,XGBoost,24,clean_only,True,42,13,0,3
29.58754489819209,41.32714079986168,0.360636867624644,23.143412271047072,washington,washington_v5,v5,2026-03-16T09:20:10.071911,13,XGBoost,24,clean_only,True,42,13,0,3
21.9489989678065,39.89600657473984,0.2651620729564148,15.128589202901722,washington,washington_v5,v5,2026-03-16T09:20:11.786559,14,XGBoost,24,clean_only,True,42,13,0,3
25.41367479165395,33.281568995065946,0.3080069520348319,13.173352308365216,washington,washington_v5,v5,2026-03-16T09:20:13.504846,15,XGBoost,24,clean_only,True,42,13,0,2
15.786466558774311,20.814508945269846,0.1925478709947192,9.539720831411792,washington,washington_v5,v5,2026-03-16T09:20:15.224868,16,XGBoost,24,clean_only,True,42,13,0,2
40.94988071918488,62.3608408631009,0.499520437272392,15.897804107884475,washington,washington_v5,v5,2026-03-16T09:20:16.939598,17,XGBoost,24,clean_only,True,42,13,0,2
36.75588198502859,50.629568179986336,0.4466853040070564,19.51742277412764,washington,washington_v5,v5,2026-03-16T09:20:18.660789,18,XGBoost,24,clean_only,True,42,13,0,2
33.27375932534536,50.56526442774466,0.4015480600579285,20.29155248651001,washington,washington_v5,v5,2026-03-16T09:20:20.379715,19,XGBoost,24,clean_only,True,42,13,0,2
30.279131601254143,50.63751393927307,0.3693030490959072,17.584022605146217,washington,washington_v5,v5,2026-03-16T09:20:22.419623,0,XGBoost,48,clean_only,True,42,13,0,4
41.19761405388514,79.27172501662406,0.5059877132903433,20.13004778731296,washington,washington_v5,v5,2026-03-16T09:20:24.208006,1,XGBoost,48,clean_only,True,42,13,0,4
61.82802508274714,102.51618809280563,0.761549568766966,28.287208114014483,washington,washington_v5,v5,2026-03-16T09:20:26.006716,2,XGBoost,48,clean_only,True,42,13,0,3
44.49329583843549,70.67361796060607,0.5454862155312229,21.70048263789593,washington,washington_v5,v5,2026-03-16T09:20:27.789623,3,XGBoost,48,clean_only,True,42,13,0,3
30.04798744122188,41.10576384937949,0.3682497693406271,13.04505529948229,washington,washington_v5,v5,2026-03-16T09:20:29.574991,4,XGBoost,48,clean_only,True,42,13,0,3
42.05131586392721,61.93754586901623,0.5174999114432857,17.707779327682168,washington,washington_v5,v5,2026-03-16T09:20:31.356957,5,XGBoost,48,clean_only,True,42,13,0,3
47.15509314338366,76.98185139666862,0.5750225027621554,23.976914341385893,washington,washington_v5,v5,2026-03-16T09:20:33.134003,6,XGBoost,48,clean_only,True,42,13,0,3
23.149557640155155,37.21113079865778,0.2796658153244699,14.561600570243098,washington,washington_v5,v5,2026-03-16T09:20:34.900090,7,XGBoost,48,clean_only,True,42,13,0,3
29.07436939080556,47.24099945707943,0.3546207066585201,13.85066145755458,washington,washington_v5,v5,2026-03-16T09:20:36.672424,8,XGBoost,48,clean_only,True,42,13,0,2
34.98544959227244,49.97517506960531,0.4251696692603691,18.811630989402182,washington,washington_v5,v5,2026-03-16T09:20:38.453886,9,XGBoost,48,clean_only,True,42,13,0,2
86.38968326648076,140.7318765569269,1.0462040555821523,41.092046321713326,washington,washington_v5,v5,2026-03-16T09:20:40.226938,10,XGBoost,48,clean_only,True,42,13,0,2
41.21163702011109,63.89663907563824,0.5024921501660133,21.82277143156216,washington,washington_v5,v5,2026-03-16T09:20:41.985798,11,XGBoost,48,clean_only,True,42,13,0,2
53.97967716058096,88.94744203611637,0.6626627838344458,21.09772146905261,washington,washington_v5,v5,2026-03-16T09:20:43.743778,12,XGBoost,48,clean_only,True,42,13,0,2
