dataset,run_name,version,timestamp,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,n_folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MASE_mean,MASE_std,sMAPE_mean,sMAPE_std,total_test_imputed,total_train_imputed,folds_with_imputed_test
seoul,seoul_v6,v6,2026-05-20T08:37:19.244815,NeuralProphet,48,degraded,True,42,9,122,462.3695808071541,155.3844757959261,600.8953707519913,196.6123324982631,1.637389203288862,0.663634721027513,63.54751406713407,27.139367359631105,295,4161,13
seoul,seoul_v6,v6,2026-05-20T08:41:42.704513,NeuralProphet,168,degraded,True,42,9,35,467.00461259932337,111.11009930863275,615.003082904825,157.1181419257803,1.6616569624901445,0.5364028012649917,64.55381500254703,16.821440593691825,295,1180,7
washington,washington_v6,v6,2026-05-20T08:44:08.620050,Prophet,6,clean_only,False,42,0,980,95.02476800914988,49.49709220137729,115.54171277978992,57.00630814940984,1.1543885876559026,0.5953413114481863,58.652426607394766,43.433584481937984,40,4664,11
washington,washington_v6,v6,2026-05-20T08:44:29.409627,Prophet,24,clean_only,False,42,0,245,99.17648970810832,24.73854287452236,129.84364129388712,29.631815985222676,1.203921857764863,0.2967630266110548,59.41174619415854,18.30744747978217,40,1166,6
washington,washington_v6,v6,2026-05-20T08:44:39.410947,Prophet,48,clean_only,False,42,0,122,100.9696284345246,19.592861237389165,133.545310147799,23.514800402745557,1.2251306998149276,0.2342092095424456,59.76999391238377,16.37044385670899,40,582,6
washington,washington_v6,v6,2026-05-20T08:44:47.852927,Prophet,168,clean_only,False,42,0,35,103.06783813761406,14.0225226697287,137.50167299983073,17.510766248403776,1.211563597543193,0.1640911127641133,63.43796428448143,14.976967846870147,40,179,6
washington,washington_v6,v6,2026-05-20T10:49:28.129488,NeuralProphet,6,clean_only,True,42,9,980,236.35650063785565,86.898172694799,277.9015814839304,100.99283382580478,2.8475326136111545,1.0200098021195405,106.20571678620054,44.46108594107282,40,4664,11
washington,washington_v6,v6,2026-05-20T11:21:23.471152,NeuralProphet,24,clean_only,True,42,9,245,123.05592127112912,37.4507041186497,161.58422611449512,47.90827154487235,1.4891986023633008,0.439340947145018,72.2883474399637,15.582137317221246,40,1166,6
washington,washington_v6,v6,2026-05-20T11:37:24.553836,NeuralProphet,48,clean_only,True,42,9,122,148.20628821513935,37.413179869389374,194.6331006418889,48.03962639471436,1.7898884417660788,0.4115861855419478,79.28428245597887,14.846555880809747,40,582,6
washington,washington_v6,v6,2026-05-20T11:41:58.545300,NeuralProphet,168,clean_only,True,42,9,35,121.9454018825982,19.85893753667243,161.71390750200675,26.02584744492497,1.4359622016499625,0.2453841684647936,72.732497968722,14.47115841716801,40,179,6
washington,washington_v6,v6,2026-05-20T13:36:14.098558,NeuralProphet_NoWeather,6,clean_only,False,42,0,980,243.09701001668464,85.17522553827737,283.37752643620087,99.23601607131548,2.9264227492743444,0.9904539971853252,108.16502420517767,42.65692692473154,40,4664,11
washington,washington_v6,v6,2026-05-20T14:05:38.032588,NeuralProphet_NoWeather,24,clean_only,False,42,0,245,118.09216039531488,39.24325361419309,156.056648611621,50.69714933344064,1.4284335069876568,0.4631373774945011,68.01393720819387,14.713886479378374,40,1166,6
washington,washington_v6,v6,2026-05-20T14:20:17.691989,NeuralProphet_NoWeather,48,clean_only,False,42,0,122,139.6920431398995,34.8971122353108,187.51397907387252,43.77034766832173,1.6852838828399264,0.3949741253362053,73.00384615418581,10.421669450189013,40,582,6
washington,washington_v6,v6,2026-05-20T14:24:29.395645,NeuralProphet_NoWeather,168,clean_only,False,42,0,35,106.01237803102552,11.63892790206563,144.9602567532535,17.082493932254238,1.2499635172044472,0.1668468853661098,64.21522117946844,10.970222408853198,40,179,6
washington,washington_v6,v6,2026-05-20T16:28:32.746257,NeuralProphet,6,degraded,True,42,9,980,285.305720142047,210.2814161997095,341.4691116763729,265.4592874302474,3.478820631341076,2.741284656705051,111.2487513528382,44.84986404327362,40,4664,11
washington,washington_v6,v6,2026-05-20T17:00:39.830791,NeuralProphet,24,degraded,True,42,9,245,280.95086100738075,470.5716388014228,362.0304637784061,588.9360139233667,3.506326684055983,6.106442405094501,88.7268906141792,34.865768360741285,40,1166,6
washington,washington_v6,v6,2026-05-20T17:16:39.379729,NeuralProphet,48,degraded,True,42,9,122,467.96767322742505,879.9723310132136,592.6473811582651,1110.1582763716378,5.802288532683101,10.90102271748244,99.7089820971496,34.76556180566189,40,582,6
washington,washington_v6,v6,2026-05-20T17:21:12.806021,NeuralProphet,168,degraded,True,42,9,35,582.1436941819939,1258.230088160058,705.3782354779382,1462.4256865589634,7.104223949822763,15.404241427357132,101.10979191266448,35.57020503987064,40,179,6
london,london_v6,v6,2026-05-20T17:22:35.617807,Prophet,6,clean_only,False,42,0,980,512.178517323459,280.89107961293666,632.7526396966696,338.9139514965808,1.3637109419828408,0.7627940516473369,61.6107925004773,42.81003588854727,0,0,0
london,london_v6,v6,2026-05-20T17:22:56.121824,Prophet,24,clean_only,False,42,0,245,523.274688944024,138.11376248091509,713.9653152482373,165.5028084407178,1.3949444286992674,0.40191510021808063,60.61032835711653,17.280058946751975,0,0,0
london,london_v6,v6,2026-05-20T17:23:06.057995,Prophet,48,clean_only,False,42,0,122,534.4499119561299,120.51241224793633,732.5198136429341,147.31868588160566,1.4249525345634162,0.3559420030546303,60.91880022988258,16.247857533082662,0,0,0
london,london_v6,v6,2026-05-20T17:23:10.020092,Prophet,168,clean_only,False,42,0,35,542.9256355251786,76.99308976806113,742.5380413539604,104.84295669240267,1.4608498343053087,0.23807714644885516,63.30971223422894,10.96870035372744,0,0,0
london,london_v6,v6,2026-05-20T19:27:36.891667,NeuralProphet,6,clean_only,True,42,9,980,1204.2836226145425,500.49785630906536,1439.2483934510565,613.7870671166839,3.1843978984006354,1.3014758161116273,102.52464137878671,37.269589409915895,0,0,0
london,london_v6,v6,2026-05-20T19:58:30.685834,NeuralProphet,24,clean_only,True,42,9,245,644.1128537664608,198.0845858802343,899.1813545430875,265.2355666530291,1.715869636654692,0.5514570361926069,67.95780051565582,17.203652285459576,0,0,0
london,london_v6,v6,2026-05-20T20:13:39.172836,NeuralProphet,48,clean_only,True,42,9,122,741.8271910939875,166.51830591207468,1053.933592679149,227.7595230219082,1.9635698483465491,0.4259766159700955,72.51836884099806,13.721449119647913,0,0,0
london,london_v6,v6,2026-05-20T20:18:01.272147,NeuralProphet,168,clean_only,True,42,9,35,581.323764299211,66.87121329591697,807.0290390953602,81.47790344627865,1.5655669164742845,0.23300896877660682,65.44854347269903,9.945923103302928,0,0,0
london,london_v6,v6,2026-05-20T22:10:03.748027,NeuralProphet_NoWeather,6,clean_only,False,42,0,980,1247.175874436875,520.6399059181111,1476.0102135142693,628.7162394583495,3.2905257382307602,1.3381849977486646,105.91480143897563,37.953771124633704,0,0,0
london,london_v6,v6,2026-05-20T22:38:20.798379,NeuralProphet_NoWeather,24,clean_only,False,42,0,245,630.4540240318597,189.10035204214324,887.5413567505354,259.68248818285036,1.6744411732001752,0.5128183821302826,65.90667415381894,15.00748802018801,0,0,0
london,london_v6,v6,2026-05-20T22:52:22.930124,NeuralProphet_NoWeather,48,clean_only,False,42,0,122,722.5101670577227,168.05010814155187,1046.9892062713427,240.66339952672945,1.9083140495945383,0.40900972864423035,69.70308402876734,11.63405255180147,0,0,0
london,london_v6,v6,2026-05-20T22:56:25.669221,NeuralProphet_NoWeather,168,clean_only,False,42,0,35,566.0687810388551,79.56850504203153,802.7311127470347,97.59392540251861,1.5198547880327191,0.22261354902327982,63.17366206035375,7.925390730717178,0,0,0
london,london_v6,v6,2026-05-21T00:57:39.633849,NeuralProphet,6,degraded,True,42,9,980,1216.6235599829226,497.32275723670176,1455.0991098302454,607.6523717898675,3.2175235558923325,1.292425388426775,103.70585055238384,37.11817106235814,0,0,0
london,london_v6,v6,2026-05-21T01:28:16.813515,NeuralProphet,24,degraded,True,42,9,245,735.7562424460236,182.98019474917268,992.1574807965795,251.44201221352043,1.9601389900292416,0.5074865368247488,78.95372020522284,16.81408567135833,0,0,0
london,london_v6,v6,2026-05-21T01:43:42.891512,NeuralProphet,48,degraded,True,42,9,122,890.2418646159393,156.4964454344467,1200.2135949828619,211.88538018960577,2.3613112214613787,0.38680136316521035,88.80836546895937,13.589013748044868,0,0,0
london,london_v6,v6,2026-05-21T01:48:06.496475,NeuralProphet,168,degraded,True,42,9,35,868.9686091737682,103.35478441193105,1115.8389959139756,129.4162377961008,2.339005341917538,0.3335290386235733,91.70257780955149,9.910761605724392,0,0,0
