dataset,run_name,version,timestamp,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,n_folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MASE_mean,MASE_std,sMAPE_mean,sMAPE_std,total_test_imputed,total_train_imputed,folds_with_imputed_test
seoul,seoul_v5,v5,2026-03-17T18:56:42.216697,NeuralProphet,6,clean_only,True,42,9,20,771.0613276163738,379.60293445488713,863.4521159190456,376.9674758490801,2.6715631529295,1.3118292146578272,70.29638020089695,29.519070757727203,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:01:19.453323,NeuralProphet,24,clean_only,True,42,9,20,299.8783386031786,62.675662578560754,386.17993486756495,93.4084982674777,1.0279480463988673,0.2194170314876581,34.14469927347852,5.66737005604114,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:05:54.013792,NeuralProphet,48,clean_only,True,42,9,20,328.4503545659283,45.310991399272346,429.24452575297903,64.57233521841017,1.1088370809791743,0.1609761005221426,39.47284984701391,6.074835239597152,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:10:28.897063,NeuralProphet,168,clean_only,True,42,9,20,361.2243831086727,92.39342039933229,489.62552075547694,138.81413358655587,1.166214890253617,0.2880693816059076,49.85313124459437,14.985163434222937,247,2369,5
seoul,seoul_v5,v5,2026-03-17T19:14:34.727506,NeuralProphet_NoWeather,6,clean_only,False,42,0,20,785.7723851919174,359.0891062786381,868.3574978218481,359.60298538013325,2.7223339792334933,1.2401399793910677,72.42807816096028,26.95614151098803,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:18:41.267434,NeuralProphet_NoWeather,24,clean_only,False,42,0,20,292.7120192289352,72.88798382072439,373.1713165773031,105.75782529429732,1.0034573281219072,0.2533173464839501,34.03376826751181,7.223139451368422,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:22:45.197523,NeuralProphet_NoWeather,48,clean_only,False,42,0,20,331.85167897641657,59.553773445881205,437.474285544021,87.12683668243386,1.120623291194239,0.2102961566390006,39.21357979622421,5.860861451147995,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:26:49.133774,NeuralProphet_NoWeather,168,clean_only,False,42,0,20,370.16465087316567,105.27932409085118,511.3898909169625,162.20726176666193,1.193031576716986,0.3212705992507715,50.363831405941895,16.089322841186394,247,2369,5
seoul,seoul_v5,v5,2026-03-17T19:31:24.122094,NeuralProphet,6,degraded,True,42,9,20,777.5561363220215,375.3169873550804,864.009002628155,367.8874311274722,2.6935572187546777,1.296248963114107,69.80839245405414,28.707411317602805,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:35:58.604419,NeuralProphet,24,degraded,True,42,9,20,315.24823143134506,70.63792348628907,401.3747622026341,90.42052790541068,1.080125772083827,0.2427521427619939,37.340909432728935,9.494338895305342,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:40:31.506926,NeuralProphet,48,degraded,True,42,9,20,338.9836013764143,65.86657337443648,445.96127858169,88.6223296405727,1.145632594794551,0.2366487049939688,42.53549993008428,7.827757653780121,0,960,0
seoul,seoul_v5,v5,2026-03-17T19:45:00.663698,NeuralProphet,168,degraded,True,42,9,20,400.9441715683256,111.4033533531342,531.4283552131691,155.97124526303895,1.29193625254477,0.3372185747529588,56.5324365724112,16.94110782489745,247,2369,5
washington,washington_v5,v5,2026-03-17T19:45:18.103088,Prophet,24,clean_only,False,42,0,20,94.03218503577432,23.574674512739925,126.9461728337345,23.127368053837365,1.1493996145670538,0.2886507247331942,54.53674110087984,10.820191765294725,0,59,0
washington,washington_v5,v5,2026-03-17T19:45:26.698806,Prophet,48,clean_only,False,42,0,20,103.72616265571124,20.807810787840136,141.01214027568932,24.44351335219376,1.262295618704049,0.2519616693382962,56.01849584653737,8.941167738328222,0,49,0
washington,washington_v5,v5,2026-03-17T19:45:35.748381,Prophet,168,clean_only,False,42,0,20,111.49698662849542,20.161102352235268,147.2040975193796,22.595476713094627,1.33009164700578,0.2328781449640043,70.84096537683308,23.76830614717472,40,340,6
washington,washington_v5,v5,2026-03-17T19:50:05.679352,NeuralProphet,6,clean_only,True,42,9,20,270.0814319610596,60.22217351628456,319.26098101672807,64.22501655082257,3.316619393639251,0.7397965657848236,99.7154694922409,41.12203673277492,0,76,0
washington,washington_v5,v5,2026-03-17T19:54:35.727936,NeuralProphet,24,clean_only,True,42,9,20,124.6164485655725,31.56570441489204,161.5480628176148,38.42055978051848,1.5234466889102236,0.3861266767382922,65.67271608254049,12.624724380900068,0,59,0
washington,washington_v5,v5,2026-03-17T19:59:05.420181,NeuralProphet,48,clean_only,True,42,9,20,152.25856381580235,30.657954249630414,199.8308795943668,40.22307289785451,1.8530075655476976,0.3729611567420522,68.87409308287742,10.222901810147398,0,49,0
washington,washington_v5,v5,2026-03-17T20:03:34.998744,NeuralProphet,168,clean_only,True,42,9,20,143.59033881752265,122.8271443093769,227.40808576483687,319.842948812515,1.7280948732994037,1.5399641047113302,73.22427968734975,20.249296468986987,40,340,6
washington,washington_v5,v5,2026-03-17T20:07:37.796294,NeuralProphet_NoWeather,6,clean_only,False,42,0,20,276.2404523015022,70.47224157569647,328.6917757311245,71.61584788307074,3.3920166252819284,0.8635412047621254,102.38421992101397,44.6370025154785,0,76,0
washington,washington_v5,v5,2026-03-17T20:11:41.617352,NeuralProphet_NoWeather,24,clean_only,False,42,0,20,119.7904637073477,30.74742415233497,156.53493314226202,40.02141902145967,1.4648463703464878,0.3787007456303832,64.52428079174291,12.359320697393809,0,59,0
washington,washington_v5,v5,2026-03-17T20:15:45.786213,NeuralProphet_NoWeather,48,clean_only,False,42,0,20,153.1390151279668,29.287053956254503,205.50309256288256,40.3135920805906,1.863336928774196,0.3533665433984671,70.97010334021194,8.231294915932668,0,49,0
washington,washington_v5,v5,2026-03-17T20:19:49.606776,NeuralProphet_NoWeather,168,clean_only,False,42,0,20,109.1486291169056,13.5619316641973,148.83493002907554,18.36014038130302,1.3029736667447502,0.1586002982642328,69.34210952316214,13.426841672476732,40,340,6
washington,washington_v5,v5,2026-03-17T20:24:16.148830,NeuralProphet,6,degraded,True,42,9,20,325.0261477629344,126.44281214180818,395.8106728445708,138.6503676940432,3.98881997799434,1.5414466834300948,118.03791426344144,50.25468856119569,0,76,0
washington,washington_v5,v5,2026-03-17T20:28:38.378793,NeuralProphet,24,degraded,True,42,9,20,293.3229096512,202.95596117688248,381.018159619123,265.02095937006567,3.5934985905580894,2.496376636284945,97.78640716371676,33.1965521298215,0,59,0
washington,washington_v5,v5,2026-03-17T20:32:59.161716,NeuralProphet,48,degraded,True,42,9,20,298.32953818639123,220.11885582440223,396.1233747694815,299.7765051855163,3.641252583814948,2.707706202219488,94.96690405492178,27.060559944088563,0,49,0
washington,washington_v5,v5,2026-03-17T20:37:20.843167,NeuralProphet,168,degraded,True,42,9,20,786.4151947235777,891.1655593440781,954.3897175969284,1052.0927067944313,9.416179944170269,10.62624715260062,122.01340240845016,54.0269680796798,40,340,6
london,london_v5,v5,2026-03-17T20:37:35.817111,Prophet,6,clean_only,False,42,0,20,637.5749794283253,251.88141207285997,738.648080484057,278.26737567314166,1.6558026100836496,0.6517289297927834,74.39526849100766,50.17559116549811,0,0,0
london,london_v5,v5,2026-03-17T20:37:45.220338,Prophet,24,clean_only,False,42,0,20,586.8045710310518,139.0461114584583,766.9814575650868,175.87524931220537,1.5076745715756563,0.3588692934646761,67.61745893473457,17.596352381141532,0,0,0
london,london_v5,v5,2026-03-17T20:37:54.541913,Prophet,48,clean_only,False,42,0,20,598.648515252799,120.79924636493224,815.2288672838083,141.2273165669913,1.515512611434353,0.3117944316900432,63.53134734718968,15.74425259187427,0,0,0
london,london_v5,v5,2026-03-17T20:38:03.651766,Prophet,168,clean_only,False,42,0,20,530.1091855094171,99.4173604810549,740.1103346376427,113.5756987161612,1.3518965767471811,0.2375728253471668,67.39870028013495,12.90558910074125,0,0,0
london,london_v5,v5,2026-03-17T20:42:25.557703,NeuralProphet,6,clean_only,True,42,9,20,1244.7520020802815,495.40760433187745,1473.1234705500997,588.5876135624624,3.238617508310599,1.2962417459708762,96.7487290492756,32.400556339787784,0,0,0
london,london_v5,v5,2026-03-17T20:46:47.166283,NeuralProphet,24,clean_only,True,42,9,20,666.3616591056187,169.22558410633758,894.3374321287267,224.66109200700333,1.71141655810477,0.4337934110874505,65.64082475251993,14.107895218962195,0,0,0
london,london_v5,v5,2026-03-17T20:51:07.472422,NeuralProphet,48,clean_only,True,42,9,20,797.9997781624396,172.82119286802268,1122.5957461471946,248.96652792236307,2.0162833775152955,0.4235877142010875,69.99955397895748,10.893635773966723,0,0,0
london,london_v5,v5,2026-03-17T20:55:27.860055,NeuralProphet,168,clean_only,True,42,9,20,566.0695165645509,92.7517821941232,788.9457518144385,105.19143338472549,1.4470726875268984,0.2348943766235803,69.98031256368263,11.129067872689143,0,0,0
london,london_v5,v5,2026-03-17T20:59:23.499351,NeuralProphet_NoWeather,6,clean_only,False,42,0,20,1350.68197778066,514.473841974597,1592.737824972805,591.3621267112549,3.513069701647402,1.3416962016203935,103.30031078606078,30.217579499984215,0,0,0
london,london_v5,v5,2026-03-17T21:03:21.209701,NeuralProphet_NoWeather,24,clean_only,False,42,0,20,650.1124963551761,175.3282734832051,909.3701493096538,270.39525625126856,1.6702904413148658,0.451140114864034,60.286533813393206,11.993947283734862,0,0,0
london,london_v5,v5,2026-03-17T21:07:18.591504,NeuralProphet_NoWeather,48,clean_only,False,42,0,20,766.310367490848,153.6399192522527,1137.295045283668,249.21590574116348,1.9372321762181073,0.3810420509694595,64.71445012948396,11.094395422387786,0,0,0
london,london_v5,v5,2026-03-17T21:11:16.006140,NeuralProphet_NoWeather,168,clean_only,False,42,0,20,534.2807339476688,87.67230767526519,760.6984500029199,111.6298081429418,1.3653264624941877,0.2205124904103567,65.44190440206464,11.948981074509826,0,0,0
london,london_v5,v5,2026-03-17T21:15:37.891869,NeuralProphet,6,degraded,True,42,9,20,1387.0433592081067,375.2264240027037,1672.2408701014783,491.8438283278168,3.607508925651228,0.9859581032543004,107.44881188739096,39.53052145808225,0,0,0
london,london_v5,v5,2026-03-17T21:19:59.802075,NeuralProphet,24,degraded,True,42,9,20,996.4292576392492,587.2123410961209,1291.4968259678224,729.5472387942812,2.5672343246312828,1.532078752222731,84.68824082588095,29.21138275794938,0,0,0
london,london_v5,v5,2026-03-17T21:24:19.304338,NeuralProphet,48,degraded,True,42,9,20,1326.7423494497934,1186.8552619142083,1762.0961705416153,1434.6017852558853,3.378712241846094,3.0691943423012313,84.62026403452307,29.994017512434297,0,0,0
london,london_v5,v5,2026-03-17T21:28:39.469752,NeuralProphet,168,degraded,True,42,9,20,786.1225715095089,250.80182853444745,1027.6670433633308,328.5924404359887,2.014508180295704,0.6656356730352624,87.71782557701249,17.175679583470135,0,0,0
washington,washington_v5,v5,2026-04-09T22:09:28.959394,Prophet,6,clean_only,False,42,0,20,89.73396770522717,46.939141875813974,107.68130242474258,53.77135864271405,1.102642459318195,0.5789523248443743,51.16321692364024,40.28228148495402,0,76,0
