MAE,RMSE,MASE,sMAPE,dataset,run_name,timestamp,fold,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,test_imputed,train_imputed
485.23170202150976,611.780157850734,2.6487413555014507,22.14087896168271,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:33.408047,4,ARIMA,6,clean_only,False,42,0,0,48
972.3163053444828,1040.1549367039486,5.298962234801649,86.53210990054333,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:33.833358,5,ARIMA,6,clean_only,False,42,0,0,48
442.13649086541136,549.0023108693036,2.407609565250662,97.64753651319197,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:34.439107,6,ARIMA,6,clean_only,False,42,0,0,48
666.9863623773126,753.5106693072414,3.625998606464274,76.16271314597269,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:35.000694,7,ARIMA,6,clean_only,False,42,0,0,48
203.6586571729869,219.7547434001405,1.102176080057834,137.8344641049466,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:35.449535,8,ARIMA,6,clean_only,False,42,0,0,48
88.94587149894171,105.5841522170629,0.4736339999021099,99.76513661825516,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:35.999757,9,ARIMA,6,clean_only,False,42,0,0,48
927.06765114751,1110.0398689351896,4.917938241887327,175.15651060109798,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:36.442700,10,ARIMA,6,clean_only,False,42,0,0,48
309.9501346215988,343.0961684300825,1.640746917339776,27.608157131114417,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:36.702045,11,ARIMA,6,clean_only,False,42,0,0,48
660.6519206875047,826.2801292782545,3.4813103609704372,33.04486435879191,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:37.193644,12,ARIMA,6,clean_only,False,42,0,0,48
869.1454811908328,934.3472275830349,4.513011059700444,95.97708680373918,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:37.675195,13,ARIMA,6,clean_only,False,42,0,0,48
947.92849827915,1117.2190695895729,4.910555087706756,148.6029812461921,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:38.121982,14,ARIMA,6,clean_only,False,42,0,0,48
